Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
42:04.0,42:04.0,1175.024259,14.637196,121.077689,4.753345252,60.49104228,3.351155913,1480.908863,5.956703886,6.746628017,216.2668473,42.2796669,44.98578644,24.29584312,-55.4709421,0
42:05.0,42:05.0,1176.022688,14.637145,121.07765,4.752914131,60.16589429,3.351767339,1488.024534,5.82505003,6.347135294,218.2214271,41.28029633,43.98641586,24.3014946,-55.26418253,0
42:06.0,42:06.0,1177.022802,14.637096,121.077612,4.752656637,59.89250233,3.352132444,1494.782168,5.761108723,6.347135294,218.6813601,42.58113861,45.28725815,24.30274582,-53.52028277,0
42:07.0,42:07.0,1178.023422,14.637057,121.07759,4.757198707,59.8791008,3.345683412,1499.733322,4.982078421,6.304112236,214.144318,44.67948151,47.38560104,24.31263351,-51.34441711,0
42:08.0,42:08.0,1179.022713,14.637031,121.077564,4.758036041,59.63658478,3.344492498,1503.731309,3.795665142,6.304112236,218.5400224,48.38290787,51.0890274,24.3147316,-46.74110685,0
42:09.0,42:09.0,1180.022761,14.636995,121.077533,4.759127954,59.77974859,3.34293855,1508.975783,3.411145314,4.007047408,226.4085142,45.86632919,48.57244873,24.32821465,-44.04586182,0
42:10.0,42:10.0,1181.023843,14.636953,121.077503,4.762331565,59.72490981,3.338373122,1514.547926,3.703246735,4.007047408,222.7003121,45.77835083,48.48447037,24.33911896,-48.40186093,0
42:11.0,42:11.0,1182.023664,14.636919,121.077484,4.758504957,59.72936709,3.343825296,1518.826331,3.398262349,4.007047408,217.4215053,47.1523056,49.85842514,24.34937096,-46.6231123,0
42:12.0,42:12.0,1183.022739,14.636902,121.077463,4.759406442,59.5655733,3.342542049,1521.749169,2.370152933,4.007047408,225.9697173,46.48779678,49.19391632,24.35536766,-45.83404445,0
42:13.0,42:13.0,1184.022655,14.63687,121.077443,4.757739481,59.30891243,3.344914358,1525.876729,2.224277674,3.799113112,216.8577504,40.83506775,43.54118729,24.36160469,-36.55219686,0
42:14.0,42:14.0,1185.022738,14.636857,121.077436,4.751235852,60.01962274,3.354145929,1527.528203,1.253920445,3.799113112,213.7192984,31.19942665,33.90554428,24.37148285,-40.52777819,0
42:15.0,42:15.0,1186.023886,14.636838,121.077423,4.747206529,60.20381219,3.359846306,1530.048371,1.350870903,3.799113112,214.0051657,21.8596344,24.56575203,24.37861061,-45.30151194,0
42:16.0,42:16.0,1187.023803,14.636825,121.077415,4.749876853,59.77820805,3.35607016,1531.710103,1.185494003,3.799113112,217.840191,12.54909706,15.25521564,24.38275909,-85.47505637,0
42:17.0,42:17.0,1188.024882,14.636813,121.077409,4.744685158,59.44805578,3.36340598,1533.203684,0.767346486,3.799113112,209.7594733,9.253864288,11.95998287,24.35814285,-89.13531031,0
42:18.0,42:18.0,1189.02266,14.636806,121.077407,4.742149387,59.76203243,3.366980282,1534.01594,0.301565771,1.830611918,178.42929,6.112234592,8.818352699,24.35311127,-81.4502655,0
42:19.0,42:19.0,1190.027439,14.636799,121.0774,4.744795979,59.65501076,3.363249642,1535.109867,0,1.830611918,191.8114246,358.5942688,1.300385475,24.33973503,-63.55612081,0
42:20.0,42:20.0,1191.022891,14.636779,121.077397,4.739593018,59.70086121,3.370577852,1537.360533,0.858628431,1.830611918,180.4534917,344.6543579,347.3604736,24.34305,-56.72200873,0
42:21.0,42:21.0,1192.023566,14.636762,121.0774,4.737916551,60.14549333,3.372934003,1539.263643,1.06732286,1.830611918,171.1600198,325.4165344,328.1226501,24.33807755,-64.79841388,0
42:22.0,42:22.0,1193.024758,14.636742,121.077406,4.739386153,59.59793326,3.37086872,1541.547824,1.37958576,1.830611918,157.4018108,308.4353943,311.14151,24.34226418,-119.6895961,0
42:23.0,42:23.0,1194.021763,14.636707,121.077427,4.744673071,59.80081127,3.36342303,1546.049778,2.561306753,1.743637414,143.3168553,280.3641663,283.070282,24.34903145,-257.4065844,0
42:24.0,42:24.0,1195.02277,14.636687,121.077471,4.748318323,60.69436743,3.358274875,1551.279627,3.659414161,1.743637414,115.0368815,277.1427002,279.8488159,24.35845184,932.8304052,0
42:25.0,42:25.0,1196.021949,14.636679,121.077522,4.748039197,60.92453695,3.358669501,1556.883157,4.84983911,1.743637414,97.52313444,269.6308289,272.3369446,24.37434578,159.2192929,0
42:26.0,42:26.0,1197.023798,14.63668,121.077584,4.749909675,60.19361663,3.356023705,1563.495281,5.969024315,1.743637414,85.57452544,266.5850525,269.2911682,24.3744278,58.81433786,0
42:27.0,42:27.0,1198.024897,14.63668,121.077653,4.752669336,59.78982302,3.352114439,1570.947039,6.757317953,1.743637414,84.0513185,264.322876,267.0289917,24.37965965,57.24020349,0
42:28.0,42:28.0,1199.022622,14.636683,121.077717,4.749933806,58.58607674,3.355989552,1577.879222,6.764163934,6.108970872,81.10300736,266.3521118,269.0582275,24.38790512,82.62554857,0
42:29.0,42:29.0,1200.024536,14.636695,121.077772,4.756140398,58.45688059,3.347187707,1583.984435,6.390123064,6.912817686,75.55964255,263.9207764,266.6268921,24.40160179,-4932.626055,0
42:30.0,42:30.0,1201.022783,14.6367,121.07784,4.757597327,57.66317796,3.345116546,1591.358053,6.691668702,6.912817686,77.66657601,266.3191223,269.025238,24.41094017,-89.22841846,0
42:31.0,42:31.0,1202.024287,14.636697,121.077885,4.757319208,57.42859775,3.345512067,1596.140401,5.351090885,6.869270168,82.32060395,266.4194336,269.1255493,24.42136574,-40.05022831,0
42:32.0,42:32.0,1203.022641,14.636693,121.077937,4.759706752,57.1337709,3.3421144,1601.800278,4.976341894,6.869270168,88.76334825,266.8041382,269.5102539,24.42764473,-31.89062559,0
42:33.0,42:33.0,1204.022751,14.636698,121.077981,4.762152004,57.94388418,3.338629259,1606.575463,4.491730746,5.208423024,85.73555808,267.6286621,270.3347778,24.43403816,-30.21412721,0
42:34.0,42:34.0,1205.025252,14.636703,121.078015,4.763831301,57.43596423,3.336232661,1610.235918,4.047061969,5.208423024,81.36596967,268.7564087,271.4625244,24.42770386,-34.7696148,0
42:35.0,42:35.0,1206.027948,14.636702,121.078048,4.761925664,57.89577107,3.338952082,1613.761079,3.59341784,3.992901897,82.67596741,259.9658508,262.6719666,24.41814423,-36.08633773,0
42:36.0,42:36.0,1207.02393,14.636702,121.078096,4.759097259,57.60960666,3.342982249,1619.027559,4.318858534,3.992901897,84.03122053,261.5026855,264.2088013,24.42690086,-40.95858958,0
42:37.0,42:37.0,1208.022661,14.636708,121.078162,4.755215843,57.55135904,3.348501055,1626.1475,5.289601046,3.992901897,83.67397587,265.8770142,268.5831299,24.42215538,-38.68873851,0
42:38.0,42:38.0,1209.022725,14.636716,121.078216,4.755741834,57.10738826,3.347753969,1632.060293,5.305151455,4.706322828,82.03653847,272.7607727,275.4668884,24.41312981,-40.3960056,0
42:39.0,42:39.0,1210.024429,14.63672,121.078278,4.762035724,57.0679642,3.338795112,1638.743669,5.723001545,5.758878893,83.54765661,276.4561768,279.1622925,24.42068481,-36.0632648,0
42:40.0,42:40.0,1211.023538,14.636716,121.078334,4.761749868,56.90037025,3.339202783,1644.719166,5.781996781,5.758878893,88.17361761,288.0690002,290.775116,24.42894936,-31.49598528,0
42:41.0,42:41.0,1212.024232,14.636696,121.078382,4.766974504,57.02771916,3.331739953,1650.324014,5.430859149,5.96360704,101.6469582,296.1856995,298.8918152,24.38669395,-25.18236419,0
42:42.0,42:42.0,1213.025634,14.636681,121.07843,4.770103466,56.63439951,3.327258625,1655.817366,5.209580858,5.96360704,107.9337771,292.2423706,294.9484863,24.21340942,-23.53919938,0
42:43.0,42:43.0,1214.022727,14.636665,121.078479,4.771247929,57.16664233,3.325617271,1661.381398,5.201011478,5.364033391,111.3360847,292.5609741,295.2670898,24.22058487,-24.21408586,0
42:44.0,42:44.0,1215.023539,14.636653,121.078551,4.764621378,56.4022015,3.33510422,1669.234454,6.203304584,5.364033391,105.1470369,293.2863464,295.9924622,24.20159531,-33.03941866,0
42:45.0,42:45.0,1216.023288,14.636627,121.078625,4.763974757,55.78536654,3.336027809,1677.755925,7.159680694,6.737674932,109.6513672,295.6634827,298.3695984,24.20667458,-39.09679001,0
42:46.0,42:46.0,1217.022766,14.636591,121.078705,4.757320749,54.80214037,3.345509875,1687.228419,7.936114623,6.737674932,113.4728608,311.3381042,314.04422,24.09794235,-51.05902253,0
42:47.0,42:47.0,1218.024064,14.636559,121.078777,4.753730125,53.98604202,3.350609935,1695.749688,7.958694469,8.58381338,116.2184362,318.3768311,321.0829468,24.03169823,-42.9715612,0
42:48.0,42:48.0,1219.02272,14.63653,121.078853,4.754180003,54.4355168,3.349971572,1704.516427,8.095033666,8.58381338,116.3678241,317.3023071,320.0084229,24.03568649,-38.39819434,0
42:49.0,42:49.0,1220.023106,14.636502,121.078918,4.755277265,53.9510213,3.348413828,1712.171753,7.597861554,8.399444597,116.7218231,318.3557129,321.0618286,24.04754066,-32.94432967,0
42:50.0,42:50.0,1221.023165,14.63647,121.078984,4.756768163,53.34978403,3.346295516,1720.155975,7.501357902,8.399444597,118.7972002,315.1286926,317.8348083,24.05904007,-31.47455415,0
42:51.0,42:51.0,1222.024746,14.636443,121.079058,4.759953728,52.89320383,3.34176264,1728.695069,7.807066717,7.709049574,115.9840186,313.6844177,316.3905334,24.06780434,-28.51148713,0
42:52.0,42:52.0,1223.023597,14.636411,121.07913,4.759355236,52.63234385,3.342614959,1737.199074,7.980175337,7.709049574,115.4906847,312.6613464,315.3674622,24.07014656,-26.13524941,0
42:53.0,42:53.0,1224.022636,14.63639,121.079188,4.765744396,52.55413941,3.333499271,1743.792502,7.055202086,8.245555607,113.0792988,321.4961853,324.202301,24.08379936,-23.63634802,0
42:54.0,42:54.0,1225.0245,14.636363,121.079253,4.78482993,51.7140012,3.306045912,1751.457815,7.125196961,8.245555607,113.3268068,311.8573914,314.5635071,24.08282089,-23.83186815,0
42:55.0,42:55.0,1226.024611,14.636332,121.079309,4.798547923,51.67059721,3.286103295,1758.399303,6.943280721,7.261277509,115.5622697,318.459259,321.1653748,23.97694206,-23.00250843,0
42:56.0,42:56.0,1227.022684,14.63631,121.079381,4.793874316,51.07790663,3.292917563,1766.456781,6.92456902,7.261277509,111.5587357,327.2466125,329.9527283,23.89814377,-23.01636054,0
42:57.0,42:57.0,1228.024105,14.636271,121.079434,4.797810715,51.81757077,3.287179547,1773.652487,6.701806221,7.342038131,118.2634954,328.7947998,331.5009155,23.85963631,-21.38109445,0
42:58.0,42:58.0,1229.022577,14.636227,121.079498,4.798280605,51.40494641,3.286493614,1782.133332,7.142179873,7.342038131,123.4092355,313.0198364,315.7259521,23.84000015,-22.6460628,0
42:59.0,42:59.0,1230.023346,14.636188,121.079551,4.797928225,52.06096744,3.287008029,1789.20626,6.72993089,7.65098041,125.1728551,310.1403198,312.8464355,23.85210609,-21.77565792,0
43:00.0,43:00.0,1231.023175,14.636164,121.079607,4.808516826,51.70249838,3.271498581,1795.865072,6.175839532,7.65098041,117.9467765,300.4463501,303.1524658,23.84999084,-23.74887211,0
43:01.0,43:01.0,1232.023868,14.636126,121.079673,4.813918441,52.00302698,3.263545047,1804.136333,6.614495011,6.458821095,119.1642586,295.3399658,298.0460815,23.80872536,-24.7235819,0
43:02.0,43:02.0,1233.025328,14.636083,121.079746,4.806988408,52.20089701,3.273743954,1813.244793,7.242530345,6.458821095,121.633748,295.2966919,298.0028076,23.80692482,-31.40680232,0
43:03.0,43:03.0,1234.022849,14.636053,121.079806,4.824858534,52.03132472,3.247349251,1820.592828,6.858651803,8.070195793,120.6256129,295.9065857,298.6127014,23.82324982,-40.17816035,0
43:04.0,43:04.0,1235.025235,14.636029,121.079868,4.818463668,52.2574975,3.2568305,1827.758464,6.557225167,8.070195793,116.5308695,295.18573,297.8918457,23.82845497,-49.61902949,0
43:05.0,43:05.0,1236.023732,14.636012,121.079927,4.804689404,52.8985833,3.277117143,1834.334695,6.065359623,6.881463626,114.1609834,295.052887,297.7590027,23.79057693,-58.22611943,0
43:06.0,43:06.0,1237.026623,14.636004,121.079992,4.794291132,52.6013421,3.292310674,1841.495951,5.73031806,6.881463626,108.43253,297.317688,300.0238037,23.77960014,-74.39192189,0
43:07.0,43:07.0,1238.025139,14.635978,121.08007,4.784154341,52.96600318,3.307023477,1850.343653,6.341519736,6.366898141,109.171678,288.3704834,291.0765991,23.78280449,-139.3070885,0
43:08.0,43:08.0,1239.022545,14.635952,121.080123,4.79137563,52.80550152,3.29655223,1856.725199,5.899533985,6.366898141,112.3298168,274.7630005,277.4691162,23.78866959,-827.5415533,0
43:09.0,43:09.0,1240.024925,14.635937,121.080172,4.79535685,52.89071466,3.290758227,1862.226888,5.181640986,6.443999246,107.8741494,262.9133301,265.6194458,23.78796768,1133.536461,0
43:10.0,43:10.0,1241.023782,14.635926,121.080242,4.787432005,53.23336558,3.302276765,1869.866974,5.167534405,6.443999246,98.01855219,254.7330627,257.4391785,23.75710869,189.8146043,0
43:11.0,43:11.0,1242.023471,14.635926,121.0803,4.789597137,52.24479038,3.29913569,1876.157148,4.705630215,6.130571851,88.26746121,246.7622375,249.4683533,23.7728672,110.0362005,0
43:12.0,43:12.0,1243.024994,14.63594,121.080352,4.7966198,51.56577695,3.288917075,1881.983246,4.472835404,6.130571851,71.14631426,244.5303802,247.236496,23.78400421,83.19556129,0
43:13.0,43:13.0,1244.021697,14.635957,121.080414,4.792186936,50.79701316,3.295372725,1888.845433,4.850985779,5.190617492,66.16458665,235.368042,238.0741577,23.80191612,129.1987941,0
43:14.0,43:14.0,1245.026445,14.635966,121.080458,4.792476673,50.50419522,3.294951346,1893.71342,4.339164668,5.190617492,66.74489181,233.3279114,236.0340271,23.80841446,1020.721667,0
43:14.1,43:14.1,1245.026445,14.635966,121.080458,4.792476673,50.50419522,3.294951346,1893.71342,4.339164668,5.190617492,66.74489181,233.3279114,236.0340271,23.80841446,-121.4753278,0
43:15.0,43:15.0,1246.025491,14.635988,121.080485,4.793599271,49.79364744,3.293317941,1897.567565,3.53283985,4.339164668,49.29773937,225.6377106,228.3438263,23.80765724,-83.34611236,0
43:16.0,43:16.0,1247.027462,14.635999,121.080514,4.786844402,49.47202173,3.303128472,1900.913278,2.755652255,4.339164668,51.29545424,229.2447662,231.950882,23.82071686,-52.97771083,0
43:17.0,43:17.0,1248.025831,14.63601,121.08055,4.780907654,49.78227836,3.311715422,1905.012665,2.792366862,4.339164668,58.60432604,204.386322,207.0924377,23.83406258,-41.27061344,0
43:18.0,43:18.0,1249.022822,14.636019,121.080577,4.777828396,49.36289879,3.316156336,1908.076294,2.227486252,3.466133473,62.72140402,217.6528168,220.3589325,23.81602287,-33.52489139,0
43:19.0,43:19.0,1250.023753,14.63604,121.080591,4.77782678,48.81051444,3.316158665,1910.816917,1.721342964,3.466133473,40.34218999,213.6898499,216.3959656,23.81629372,-29.14526165,0
43:20.0,43:20.0,1251.026545,14.636042,121.080594,4.776577159,48.56583748,3.31795836,1911.238633,0.588176375,3.466133473,31.14091454,212.6279449,215.3340607,23.80984688,-22.66405201,0
43:21.0,43:21.0,1252.026365,14.636048,121.080605,4.771937016,48.51459451,3.324628423,1912.613122,0.36592445,3.466133473,27.88813559,211.5969086,214.3030243,23.81474686,-16.95457324,0
43:22.0,43:22.0,1253.022602,14.636052,121.080615,4.77180313,48.41318437,3.324820585,1913.706171,0.303589069,3.466133473,27.88813777,211.5969086,214.3030243,23.81474686,-13.59388935,0
43:23.0,43:23.0,1254.022584,14.636051,121.080614,4.772538599,48.42536744,3.323764786,1913.78052,0,1.221893338,27.88813765,211.5969086,214.3030243,23.81474686,-12.00855097,0
43:24.0,43:24.0,1255.022642,14.636051,121.080614,4.771958733,48.42536744,3.324597251,1913.78052,0,1.221893338,27.88813765,211.5969086,214.3030243,23.81474686,-9.898558548,0
43:25.0,43:25.0,1256.022573,14.636051,121.080614,4.773386923,48.42536744,3.32254636,1913.78052,0,1.221893338,27.88813765,211.5969086,214.3030243,23.81474686,-8.259395781,0
43:26.0,43:26.0,1257.022572,14.636051,121.080614,4.775846533,48.42536744,3.319009932,1913.78052,0,1.221893338,27.88813765,210.5546417,213.2607574,23.81908035,-7.28584051,0
43:27.0,43:27.0,1258.021769,14.636056,121.080628,4.772154726,48.43432532,3.324315915,1915.360935,0.551977322,1.221893338,324.1684624,208.4014435,211.1075592,23.84057999,-6.759657497,0
43:28.0,43:28.0,1259.022806,14.636063,121.080643,4.770677641,48.29867751,3.326435312,1917.12717,0.832687533,0.183992441,36.2124436,207.1842499,209.8903656,23.85404968,-7.534577401,0
43:29.0,43:29.0,1260.024218,14.636082,121.080658,4.772404534,48.3906995,3.323957279,1919.800929,1.593200369,0.183992441,35.92755973,204.9863129,207.6924286,23.87784195,-10.15260556,0
43:30.0,43:30.0,1261.026202,14.63611,121.08068,4.761923486,48.45271468,3.338955188,1923.613445,2.549018719,0.183992441,35.41069708,198.1539307,200.8600464,23.89332771,-11.69427307,0
43:31.0,43:31.0,1262.025264,14.636134,121.080688,4.759398272,48.8517812,3.342553682,1926.473399,2.161432514,0.183992441,21.71642111,191.8850708,194.5911865,23.90947151,-13.54789627,0
43:32.0,43:32.0,1263.025643,14.636147,121.080697,4.757993315,48.95786475,3.34455328,1928.179852,1.33753766,0.183992441,22.16482086,187.1860199,189.8921356,23.92237854,-17.05698366,0
43:33.0,43:33.0,1264.024075,14.636164,121.080708,4.750751072,48.55756262,3.354832527,1930.471746,1.337209215,2.638323965,16.25957701,186.1332245,188.8393402,23.93442345,-24.1192825,0
43:34.0,43:34.0,1265.024809,14.636189,121.080718,4.747707795,48.28178799,3.359137944,1933.374576,1.845938352,2.638323965,11.44555962,187.1585083,189.864624,23.94620705,-30.07700777,0
43:35.0,43:35.0,1266.024125,14.636204,121.080723,4.746181997,48.15622042,3.361293424,1935.18091,1.687262985,2.638323965,8.38476192,184.9454346,187.6515503,23.95668602,-33.27663736,0
43:36.0,43:36.0,1267.026077,14.636227,121.08073,4.747514028,48.02796893,3.359411792,1937.751473,2.228673595,2.638323965,10.62414435,179.3581696,182.0642853,23.96161652,-43.25051988,0
43:37.0,43:37.0,1268.026219,14.636254,121.080729,4.746145567,47.9129712,3.361344863,1940.816239,2.746321736,2.638323965,357.5392228,178.0878906,180.7940063,23.97625923,-57.07506448,0
43:38.0,43:38.0,1269.0238,14.636279,121.080729,4.74631874,48.81239683,3.361100333,1943.521688,2.518004286,2.496827962,355.5746841,188.07341,190.7795258,23.98789024,-63.8928215,0
43:39.0,43:39.0,1270.024236,14.636314,121.080746,4.7485198,50.47520764,3.357989985,1947.788559,2.871832202,2.496827962,18.25923375,191.1920624,193.8981781,24.00238037,-170.0942374,0
